abundance_day,COD-Inf [mg/L],P-Inf [mg/L],P-return [mg/L],N-Inf [mg/L],COD:P,COD:N,N:P,P_An-1 [mg/L],Acetate ppm [mg/L],Propionate ppm [mg/L],Acetate ppm [COD mg/L],Propionate ppm [COD mg/L],COD_An_1 [COD mg/L],P_An-2 [COD mg/L],COD_An_2 [COD mg/L],DO_An-1 [mg/L],DO_An-2 [mg/L],OPR_An-1 [mV],OPR_An-2 [mV],An_time [minutes],P_Ax-1 [mg/L],N_Ax-1 [mg/L],P_Ax-2 [mg/L],N_Ax-2 [mg/L],peakN2O [mg/L],pN2O_time [minutes],ORP_Ax-2 [mV],Ax_react_time [minutes],Ax_time [minutes],P_A-1 [mg/L],P_A-2 [mg/L],A_time [minutes],MLSS,MLSS [avg],SRT,COD removal [COD%],N removal [N%],N to N2O conversion [N2O%],P removal [P%],Cod removal (ppm) [COD-ppm],N removal (ppm) [N-ppn],P removal (ppm) [P-ppm],Anoxic P removal [ANO-P-ppm],Aerobic P removal [AER-P-ppm],denitrification rate [mg NO2–N  h−1],specific denitrification rates [mg NO2–N g−1 VSS−1 h−1]
344,235.52932675,15.215,0.21166666666666667,29.5,15.309181124133568,4.008557386516251,3.877752218205718,7.8999999999999995,75.974625,24.24025,81.064924875,36.6997385,117.764663375,31.6,2.360423528,1.3666666666666667,0.06666666666666668,34.33333333333333,-235.33333333333334,80.0,31.6,29.5,0.9433333333333331,0.0,5.79,,,189.99999999999997,240.0,0.9433333333333331,0.15,40.0,,2280.000000000018,,0.9856150421389284,1.0,0.1962711864406779,0.990141307919816,232.05345493562498,29.5,15.065,30.65666666666667,0.8419999999999999,9.315789473684212,4.085872576177254
345,233.466164,15.7,0.0,29.2,14.870456305732482,3.997708287671233,3.719745222929936,7.85,75.16,24.133,80.19572,36.537362,116.733082,32.2,1.939182598,0.3,0.0,50.0,-228.0,80.0,32.2,29.2,1.4149999999999998,0.0,5.29,,,170.00000000000003,240.0,1.4149999999999998,0.152,40.0,2280.000000000018,2280.000000000018,,0.9916939458601804,1.0,0.1811643835616438,0.9903184713375796,231.526981402,29.2,15.548000000000002,30.785000000000004,1.263,10.305882352941174,4.520123839009251
346,,16.633333333333333,2.9333333333333336,29.2,,,3.5428932116830203,11.25,68.402,23.523666666666667,,,,38.46666666666667,,,,,,80.0,38.46666666666667,29.2,6.776666666666666,0.0,4.69,,,104.99999999999994,240.0,6.776666666666666,5.118,40.0,2396.6666666666774,2280.000000000018,,,1.0,0.1606164383561644,0.7223744763872153,,29.2,11.515333333333336,31.69,1.658666666666667,16.685714285714294,7.318295739348317
347,,17.56666666666667,5.866666666666667,29.2,,,3.366041200436104,14.65,61.644000000000005,22.91433333333333,,,,44.733333333333334,,,,,,80.0,44.733333333333334,29.2,12.138333333333332,0.0,4.38,,,99.99999999999996,240.0,12.138333333333332,10.084,40.0,2513.333333333336,2629.9999999999955,,,1.0,0.15,0.45443048143685105,,29.2,7.48266666666667,32.595,2.054333333333334,17.520000000000003,6.6615969581749175
348,,18.500000000000004,8.8,29.5,,,3.1891891891891886,18.05,54.886,22.305,,,,51.0,,,,,,80.0,51.0,29.5,17.5,0.0,5.88,,,90.0,240.0,17.5,15.05,40.0,2629.9999999999955,2974.9999999999773,,,1.0,0.199322033898305,0.1864864864864867,,29.5,3.4500000000000046,33.5,2.450000000000001,19.666666666666668,6.6106442577031315
349,,18.1,,29.75,,,3.279541598012935,,,,,,,,,,,,,80.0,46.2,29.75,13.775,0.0,7.09,,,114.99999999999991,240.0,13.775,12.075,40.0,2746.6666666666547,2974.9999999999773,,,1.0,0.2383193277310924,0.1989720384624845,,29.75,3.5714285714285756,32.425,1.7000000000000002,15.521739130434794,5.21739130434787
350,,17.700000000000003,6.844444444444445,30.0,,,3.3698940068366814,,,,,,,,,,,,,80.0,41.4,30.0,10.05,0.0,6.01,,,104.99999999999994,240.0,10.05,9.1,40.0,2863.333333333314,2974.9999999999773,,,1.0,0.2003333333333333,0.21145759043848233,,30.0,3.692857142857147,31.35,0.9499999999999992,17.142857142857153,5.762304921968835
351,,17.3,5.866666666666667,30.0,,,3.460246415660428,,,,,,,,,,,,,80.0,42.86,30.0,10.68,0.0,8.58,,,119.99999999999989,240.0,10.68,9.56,40.0,2979.9999999999727,2974.9999999999773,,,1.0,0.286,0.22394314241448018,,30.0,3.814285714285718,32.18,1.1199999999999999,15.000000000000014,5.0420168067227324
352,,16.900000000000002,4.888888888888889,30.0,,,3.550598824484174,,,,,,,,,,,,,80.0,44.32,30.0,11.31,0.0,10.04,,,125.00000000000004,240.0,11.31,10.02,40.0,2969.999999999982,2956.6666666666606,,,1.0,0.3346666666666666,0.236428694390478,,30.0,3.935714285714289,33.01,1.2900000000000005,14.399999999999997,4.870349492671936
353,,16.5,3.9111111111111114,30.0,,,3.640951233307921,,,,,,,,,,,,,80.0,45.78,30.0,11.94,0.0,8.39,,,119.99999999999989,240.0,11.94,10.48,40.0,2957.499999999993,2956.6666666666606,,,1.0,0.2796666666666667,0.24891424636647586,,30.0,4.0571428571428605,33.84,1.4600000000000013,15.000000000000014,5.073280721533273
354,,16.1,2.9333333333333336,30.0,,,3.731303642131667,,,,,,,,,,,,,80.0,47.24,30.0,12.57,0.0,8.82,,,119.99999999999989,240.0,12.57,10.940000000000001,40.0,2945.0000000000045,2840.000000000009,,,1.0,0.294,0.2613997983424737,,30.0,4.1785714285714315,34.67,1.630000000000002,15.000000000000014,5.2816901408450585
355,,15.7,1.9555555555555557,30.0,,,3.8216560509554136,,,,,,,,,,,,,80.0,48.7,30.0,13.2,0.0,5.9,,,114.99999999999991,240.0,13.2,11.4,40.0,2932.500000000016,2746.6666666666847,,,1.0,0.1966666666666666,0.2738853503184715,,30.0,4.3000000000000025,35.5,1.8000000000000025,15.652173913043493,5.6986070071759904
356,,15.7,,30.0,,,3.8216560509554136,,,,,,,,,,,,,80.0,,30.0,7.852499999999999,0.0,9.2,,,104.99999999999994,240.0,7.852499999999999,6.165,40.0,2920.0000000000273,2746.6666666666847,,,1.0,0.3066666666666666,0.6073248407643314,,30.0,9.535,,1.6875000000000009,17.142857142857153,6.241331484049893
357,,15.7,0.0,30.0,,,3.8216560509554136,,,,,,,,,,,,,80.0,,30.0,2.505,0.0,10.11,,,159.99999999999991,240.0,2.505,0.93,40.0,2775.0000000000227,2746.6666666666847,,,1.0,0.3369999999999999,0.9407643312101912,,30.0,14.77,,1.5749999999999995,11.250000000000009,4.095873786407743
358,,,,30.0,,,,,,,,,,,,,,,,80.0,,30.0,,0.0,9.33,,,159.99999999999991,240.0,,,40.0,2630.000000000018,2746.6666666666847,,,1.0,0.311,,,30.0,,,,11.250000000000009,4.095873786407743
359,,,,30.0,,,,,,,,,,,,,,,,80.0,,30.0,,0.0,10.9,,,170.00000000000003,240.0,,,40.0,2690.000000000009,2660.0000000000136,,,1.0,0.3633333333333333,,,30.0,,,,10.588235294117643,3.9805395842547338
360,,15.2548,,30.0,,,4.0257501191803255,,,,,,,,,,,,,80.0,,30.0,,0.0,10.77,,,114.99999999999991,240.0,,0.6564000000000001,40.0,,2660.0000000000136,,,1.0,0.359,0.9581551781611463,,30.0,14.5984,,,15.652173913043493,5.884275907159178
361,,15.106399999999999,,30.0,,,4.093781475255296,,,,,,,,,,,,,80.0,,30.0,,0.0,10.64,,,99.99999999999996,240.0,,0.5652,40.0,,2690.000000000009,,,1.0,0.3546666666666667,0.9639521271447979,,30.0,14.5412,,,18.000000000000004,6.691449814126372
362,,14.957999999999998,0.08,30.0,,,4.161812831330267,,,,,,,,,,,,,80.0,40.55,30.0,6.502916666666666,0.0,7.3,,,85.00000000000001,240.0,6.502916666666666,0.47400000000000003,40.0,,2840.000000000018,,,1.0,0.2433333333333333,0.9697490761284496,,30.0,14.484,27.9,5.952416666666666,21.17647058823529,6.848176462596757
363,,14.8096,0.096,30.0,,,4.229844187405238,,,,,,,,,,,,,80.0,,30.0,7.302499999999999,0.0,6.906666666666666,,,85.00000000000001,240.0,7.302499999999999,0.38280000000000003,40.0,2962.7272727272984,2990.0000000000273,,,1.0,0.2302222222222222,0.9755460251121013,,30.0,14.4268,,6.8279,21.17647058823529,7.004903111067142
364,,14.6612,0.11200000000000002,30.0,,,4.297875543480208,,,,,,,,,,,,,80.0,,30.0,8.102083333333333,0.0,6.513333333333334,,,80.00000000000003,240.0,8.102083333333333,0.2916000000000001,40.0,3030.9090909091206,3140.0000000000364,,,1.0,0.2171111111111111,0.981342974095753,,30.0,14.3696,,7.703383333333333,22.499999999999993,7.161629759537527
365,,,,30.0,,,,,,,,,,,,,,,,80.0,,30.0,,0.0,6.12,,,74.99999999999997,240.0,,,40.0,3099.090909090943,3290.0000000000455,,,1.0,0.204,,,30.0,,,,24.10714285714287,7.3183564080079115
366,,,,30.0,,,,,,,,,,,,,,,,80.0,,30.0,,0.0,17.75,,,69.99999999999991,240.0,,,40.0,3167.272727272765,3440.0000000000546,,,1.0,0.5916666666666667,,,30.0,,,,25.714285714285747,7.475083056478296
367,,14.216,,32.0,,,4.50196961170512,,,,,,,,,,,,,80.0,,32.0,,0.0,4.53,,,59.99999999999994,240.0,,0.018,40.0,,3425.0000000000455,,,1.0,0.1415625,0.998733821046708,,32.0,14.198,,,32.00000000000003,9.34306569343054
368,,14.216,,32.0,,,4.50196961170512,,,,,,,,,,,,,80.0,,32.0,,0.0,1.46,,,69.99999999999991,240.0,,0.013,40.0,,3425.0000000000455,,,1.0,0.045625,0.9990855374226224,,32.0,14.203,,,27.428571428571463,8.008342022940466
369,,14.216,0.192,35.0,,,4.924029262802476,7.3,,,,,,32.4,,,,,,80.0,32.4,35.0,12.1,0.0,4.71,,,59.99999999999994,240.0,12.1,0.0192,40.0,,3425.0000000000455,,,1.0,0.1345714285714285,0.9986494091164884,,35.0,14.1968,20.299999999999997,12.0808,35.000000000000036,10.218978102189656
370,,,,35.0,,,,,,,,,,,,,,,,80.0,,35.0,,0.0,3.06,,,69.99999999999991,240.0,,,40.0,3440.0000000000546,3425.0000000000455,,,1.0,0.0874285714285714,,,35.0,,,,30.00000000000004,8.759124087591136
371,,14.363555555555555,1.8515555555555554,35.0,,,4.627291577161782,9.033333333333333,,,,,,34.955555555555556,,,,,,80.0,34.955555555555556,35.0,13.877777777777778,0.0,11.74,,,80.00000000000003,240.0,13.877777777777778,2.4149333333333334,40.0,3410.0000000000364,3425.0000000000455,,,1.0,0.3354285714285714,0.8376592178432902,,35.0,11.948622222222223,21.077777777777776,11.462844444444444,26.249999999999993,7.664233576642232
372,,14.437333333333335,2.6813333333333333,35.0,,,4.4789227343414355,9.899999999999999,,,,,,36.233333333333334,,,,,,80.0,36.233333333333334,35.0,14.766666666666666,0.0,5.09,,,69.99999999999991,240.0,14.766666666666666,3.6128000000000005,40.0,,3425.0000000000455,,,1.0,0.1454285714285714,0.7571641222066912,,35.0,10.824533333333335,21.466666666666665,11.153866666666667,30.00000000000004,8.759124087591136
373,,14.511111111111113,3.511111111111111,35.0,,,4.330553891521088,10.766666666666666,,,,,,37.511111111111106,,,,,,80.0,37.511111111111106,35.0,15.655555555555555,0.0,3.96,,,69.99999999999991,240.0,15.655555555555555,4.810666666666666,40.0,3512.2222222222463,3410.0000000000364,,,1.0,0.1131428571428571,0.6766690265700921,,35.0,9.700444444444447,21.855555555555554,10.844888888888889,30.00000000000004,8.797653958944199
374,,14.58488888888889,4.340888888888889,26.0,,,4.182185048700742,11.633333333333333,,,,,,38.78888888888889,,,,,,80.0,38.78888888888889,26.0,16.544444444444444,0.0,4.17,,,69.99999999999991,240.0,16.544444444444444,6.008533333333334,40.0,3563.3333333333517,3563.3333333333517,,,1.0,0.1603846153846153,0.596173930933493,,26.0,8.576355555555555,22.24444444444444,10.535911111111112,22.285714285714313,7.784630140218994
375,,14.658666666666669,5.1706666666666665,26.0,,,4.033816205880394,12.5,,,,,,40.06666666666666,,,,,,80.0,40.06666666666666,26.0,17.433333333333334,0.0,3.51,,,69.99999999999991,240.0,17.433333333333334,7.2064,40.0,3614.4444444444566,3716.6666666666665,,,1.0,0.1349999999999999,0.515678835296894,,26.0,7.452266666666668,22.63333333333333,10.226933333333333,22.285714285714313,6.771606321493788
376,,14.732444444444448,6.000444444444445,26.0,,,3.885447363060048,13.366666666666667,,,,,,41.34444444444444,,,,,,80.0,41.34444444444444,26.0,18.322222222222223,0.0,3.24,,,69.99999999999991,240.0,18.322222222222223,8.404266666666667,40.0,3665.5555555555616,3869.999999999982,,,1.0,0.1246153846153846,0.4351837396602949,,26.0,6.328177777777779,23.02222222222222,9.917955555555556,22.285714285714313,5.758582502768583
377,,,,26.0,,,,,,,,,,,,,,,,80.0,,26.0,,0.0,6.473333333333333,,,64.99999999999993,240.0,,,40.0,3716.6666666666665,3869.999999999982,,,1.0,0.15433046785817905,,,26.0,,,,24.000000000000025,6.201550387596934
378,,14.880000000000004,7.66,26.7,,,3.588709677419354,15.1,,,,,,43.9,,,,,,80.0,43.9,26.7,20.1,4.28,9.706666666666667,,,59.99999999999994,240.0,20.1,10.8,40.0,3767.777777777772,3869.999999999982,,,0.8397003745318352,0.18404555110097354,0.2741935483870968,,22.42,4.080000000000002,23.799999999999997,9.3,22.42000000000002,5.793281653746802
379,,12.6,0.0,63.45,,,10.071428571428571,6.3,,,,,,41.0875,,,,,,80.0,0.0,63.45,2.915,2.915,12.94,,,69.99999999999991,240.0,2.915,1.795,40.0,,3869.999999999982,,,0.9540583136327816,0.213760634343768,0.8575396825396825,,60.535,10.805,-2.915,1.12,51.887142857142926,13.407530454042163
380,,13.200000000000001,0.0,32.0,,,8.195767195767196,6.3,,,,,,38.275,,,,,,80.0,3.057142857142857,32.0,7.876666666666667,0.0,1.46,,,80.00000000000003,240.0,7.876666666666667,3.9966666666666666,40.0,3869.999999999982,3999.9999999999777,,,1.0,0.045625,0.7105820105820105,,32.0,9.203333333333333,0.3699999999999992,3.8800000000000003,23.999999999999993,6.000000000000032
381,,13.8,0.0,32.0,,,6.32010582010582,6.3,,,,,,35.4625,,,,,,80.0,6.114285714285714,32.0,12.838333333333335,0.0,4.95,,,69.99999999999991,240.0,12.838333333333335,6.198333333333333,40.0,3934.9999999999795,3999.9999999999777,,,1.0,0.1546875,0.5636243386243387,,32.0,7.601666666666668,3.6549999999999985,6.640000000000001,27.428571428571463,6.857142857142905
382,,14.400000000000002,0.0,32.0,,,4.444444444444444,6.3,,,,,,32.65,,,,,,80.0,9.17142857142857,32.0,17.8,0.0,6.7,,,69.99999999999991,240.0,17.8,8.4,40.0,3999.9999999999773,3999.9999999999777,,,1.0,0.209375,0.4166666666666667,,32.0,6.000000000000002,6.939999999999999,9.4,27.428571428571463,6.857142857142905
383,,13.950000000000001,0.0,32.0,,,4.722222222222221,6.3,,,,,,29.8375,,,,,,80.0,12.228571428571428,32.0,13.68,0.0,10.61,,,104.99999999999994,240.0,13.68,6.300000000000001,40.0,4064.999999999975,4129.999999999973,,,1.0,0.3315625,0.5625,,32.0,7.650000000000001,10.224999999999998,7.380000000000001,18.285714285714295,4.42753372535458
384,,13.5,0.0,32.0,,,5.0,6.3,,,,,,27.025,,,,,,80.0,15.285714285714285,32.0,9.56,0.0,5.37,,,114.99999999999991,240.0,9.56,4.2,40.0,4129.999999999973,4129.999999999973,,,1.0,0.1678125,0.7083333333333333,,32.0,9.3,13.509999999999998,5.36,16.695652173913057,4.042530792715053
385,,13.05,0.0,32.0,,,5.277777777777778,6.3,,,,,,24.2125,,,,,,80.0,18.34285714285714,32.0,5.440000000000001,0.0,9.87,,,184.99999999999997,240.0,5.440000000000001,2.0999999999999996,40.0,,4129.999999999973,,,1.0,0.3084375,0.8541666666666666,,32.0,10.95,16.794999999999998,3.34,10.37837837837838,2.5129245468228687
386,,12.6,0.0,35.0,,,5.555555555555555,6.3,,,,,,21.4,,,,,,80.0,21.4,35.0,1.32,4.28,10.78,,,194.99999999999991,240.0,1.32,0.0,40.0,,4129.999999999973,,,0.8777142857142857,0.3509114583333333,1.0,,30.72,12.6,20.08,1.32,9.452307692307697,
387,,12.879999999999999,0.15,35.0,,,5.444444444444445,6.5625,,,,,,23.075,,,,,,80.0,23.075,35.0,4.372,0.0,11.31,,,180.0,240.0,4.372,0.992,40.0,,,,,1.0,0.3231428571428572,0.9291428571428572,,35.0,11.888,20.92625,3.379999999999999,11.666666666666666,
388,,13.16,0.3,35.0,,,5.333333333333333,6.825,,,,,,24.75,,,,,,80.0,24.75,35.0,7.4239999999999995,0.0,11.29,,,180.0,240.0,7.4239999999999995,1.984,40.0,,,,,1.0,0.3225714285714285,0.8582857142857143,,35.0,11.175999999999998,21.7725,5.439999999999999,11.666666666666666,
389,,13.44,0.44999999999999996,35.0,,,5.222222222222222,7.0875,,,,,,26.424999999999997,,,,,,80.0,26.424999999999997,35.0,10.475999999999999,0.0,14.09,,,135.0,240.0,10.475999999999999,2.976,40.0,,,,,1.0,0.4025714285714286,0.7874285714285714,,35.0,10.463999999999999,22.61875,7.499999999999997,17.5,
390,,13.72,0.6,35.0,,,5.111111111111111,7.35,,,,,,28.099999999999998,,,,,,80.0,28.099999999999998,35.0,13.527999999999999,0.0,5.49,,,90.0,240.0,13.527999999999999,3.968,40.0,,,,,1.0,0.1568571428571428,0.7165714285714285,,35.0,9.751999999999999,23.465,9.559999999999997,23.333333333333332,
391,,14.0,0.75,35.0,,,5.0,7.612500000000001,,,,,,29.775,,,,,,80.0,29.775,35.0,16.58,0.0,4.91,,,69.99999999999991,240.0,16.58,4.96,40.0,,,,,1.0,0.14028571428571424,0.6457142857142857,,35.0,9.04,24.31125,11.619999999999996,30.00000000000004,
392,,14.133333333333335,0.8999999999999999,35.0,,,5.0092592592592595,7.875,,,,,,31.449999999999996,,,,,,80.0,31.449999999999996,35.0,13.703333333333333,0.0,4.33,,,69.99999999999991,240.0,13.703333333333333,3.3216666666666668,40.0,,,,,1.0,0.12371428571428567,0.7627678571428571,,35.0,10.811666666666667,25.1575,10.381666666666664,30.00000000000004,
393,,14.266666666666667,1.05,35.0,,,5.018518518518518,8.1375,,,,,,33.125,,,,,,80.0,33.125,35.0,10.826666666666666,0.0,3.75,,,80.00000000000003,240.0,10.826666666666666,1.6833333333333336,40.0,,,,,1.0,0.1071428571428571,0.8798214285714285,,35.0,12.583333333333334,26.00375,9.143333333333333,26.249999999999993,
394,263.92004599999996,14.400000000000002,1.2,36.2,18.327780972222214,3.6453045027624302,5.027777777777778,8.4,84.859,27.355,90.544553,41.41547,131.96002299999998,34.8,2.379921438,0.24,0.19,-65.0,-387.0,80.0,34.8,36.2,7.95,0.0,9.14,,,80.00000000000003,240.0,7.95,0.045,40.0,,,,0.990982415037924,1.0,0.2524861878453038,0.996875,261.54012456199996,36.2,14.355000000000002,26.85,7.905,27.149999999999995,
395,256.1544585,15.090000000000002,1.255,0.0,17.138284680215612,3.6397300685020793,4.967773351040283,8.8,82.60525,26.37875,88.13980174999999,39.9374275,128.07722925,34.54,1.7849410784999997,,,,,80.0,34.54,36.080000000000005,7.65,0.0,9.8,,,80.00000000000003,240.0,7.85,0.74375,40.0,,,,0.993236811278443,1.0,0.2724383884784902,0.9562809586247086,254.36951742149998,0.0,14.346250000000001,26.89,7.10625,24.09333333333333,
396,248.388871,15.780000000000001,1.31,0.0,15.948788388209008,3.634155634241728,4.907768924302789,9.2,80.35149999999999,25.4025,85.7350505,38.459385,124.1944355,34.28,1.189960719,,,,,80.0,34.28,35.96,7.35,0.0,10.64,,,90.0,240.0,7.75,1.4425,40.0,,,,0.9954912075189619,1.0,0.29239058911167665,0.9156869172494173,247.198910281,0.0,14.337500000000002,26.93,6.3075,21.03666666666666,
397,240.62328349999999,16.47,1.365,0.0,14.759292096202405,3.628581199981377,4.8477644975652945,9.6,78.09774999999999,24.42625,83.33029925,36.9813425,120.31164174999999,34.019999999999996,0.5949803595000001,,,,,80.0,34.019999999999996,35.84,7.050000000000001,0.0,13.42,,,125.00000000000004,240.0,7.65,2.14125,40.0,,,,0.997745603759481,1.0,0.31234278974486307,0.8750928758741259,240.0283031405,0.0,14.328750000000001,26.970000000000002,5.50875,17.979999999999997,
398,232.857696,17.16,1.42,0.0,13.569795804195802,3.6230067657210254,4.7877600708278,10.0,75.844,23.45,80.92554799999999,35.503299999999996,116.428848,33.76,0.0,,,,,80.0,33.76,35.72,6.75,0.0,12.52,,,125.00000000000004,240.0,7.55,2.84,40.0,,,,1.0,1.0,0.3322949903780495,0.8344988344988346,232.857696,0.0,14.32,27.01,4.71,14.923333333333332,
399,257.56118200000003,15.06,1.57,35.6,17.10233612217796,3.6174323314606744,4.727755644090306,9.1,83.677,26.088,89.283359,39.497232,128.78059100000002,33.5,0.0,,,,,80.0,33.5,35.6,6.45,0.0,12.54,,,180.0,240.0,6.45,3.14,40.0,,,,1.0,1.0,0.3522471910112359,0.7915006640106241,257.56118200000003,35.6,11.919999999999998,27.05,3.31,11.866666666666667,
400,240.822722,16.0,3.755,0.0,14.909972317615654,3.185155121504293,4.673752963929376,11.925,78.779,24.012,84.057193,36.354168,120.411361,37.45,0.0,,,,,80.0,37.45,38.150000000000006,,0.0,11.7,,,180.0,240.0,9.3625,6.41,40.0,,,,1.0,1.0,0.33202040140242384,1.0,240.822722,0.0,9.929999999999998,,3.4975000000000005,11.889430894308946,
401,224.08426199999997,17.619999999999997,5.94,40.7,12.717608513053348,2.752877911547911,4.619750283768446,14.75,73.881,21.936,78.83102699999999,33.211104,112.04213099999998,41.4,0.0,,,,,80.0,41.4,40.7,8.06111111111111,0.0,12.69,,,204.99999999999991,240.0,12.275000000000002,9.68,40.0,,,,1.0,1.0,0.3117936117936117,0.4506242905788876,224.08426199999997,40.7,7.939999999999998,26.63888888888889,3.6850000000000014,11.912195121951225,
402,226.38804971428567,17.08,5.831428571428572,0.0,13.380274431502373,2.925877380100944,4.585302059910526,14.371428571428572,74.37657142857142,22.347571428571428,79.35980171428571,33.83422314285714,113.19402485714284,41.042857142857144,0.032202974571428566,,,,,80.0,41.042857142857144,39.214285714285715,8.866666666666667,0.0,9.52,,,139.99999999999997,240.0,15.1875,11.86,40.0,,,,0.9998659386764088,1.0,0.31053313825591045,0.41494468507092097,226.35584673971425,0.0,7.202857142857141,26.433333333333334,3.872500000000002,11.653310104529622,
403,228.6918374285714,16.54,5.722857142857143,0.0,14.0429403499514,3.098876848653977,4.550853836052606,13.992857142857142,74.87214285714286,22.75914285714286,79.88857642857141,34.45734228571428,114.3459187142857,40.68571428571428,0.06440594914285713,,,,,80.0,40.68571428571428,37.72857142857143,9.67222222222222,0.0,9.15,,,114.99999999999991,240.0,18.1,14.04,40.0,,,,0.9997318773528175,1.0,0.3092726647182092,0.37926507956295435,228.62743147942854,0.0,6.4657142857142835,26.227777777777778,4.060000000000002,11.394425087108019,
404,230.9956251428571,15.999999999999998,5.614285714285715,0.0,14.705606268400425,3.2718763172070098,4.516405612194686,13.614285714285714,75.36771428571429,23.170714285714286,80.41735114285713,35.080461428571425,115.49781257142855,40.32857142857143,0.0966089237142857,,,,,80.0,40.32857142857143,36.24285714285715,10.477777777777778,0.0,11.29,,,129.99999999999994,240.0,18.1,12.36,40.0,,3919.999999999982,,0.9995978160292264,1.0,0.30801219118050793,0.34358547405498774,230.89901621914282,0.0,5.728571428571426,26.02222222222222,5.740000000000002,11.135540069686416,
405,233.2994128571428,15.459999999999997,5.505714285714285,0.0,15.368272186849453,3.4448757857600425,4.481957388336767,13.235714285714286,75.86328571428571,23.582285714285714,80.94612585714285,35.703580571428574,116.6497064285714,39.97142857142857,0.12881189828571427,,,,,80.0,39.97142857142857,34.75714285714286,11.283333333333331,0.0,2.04,,,204.99999999999991,240.0,17.0,12.035,40.0,,3919.999999999982,,0.9994637547056352,1.0,0.3067517176428067,0.30790586854702107,233.1706009588571,0.0,4.991428571428569,25.816666666666663,4.965000000000002,10.876655052264812,
406,235.60320057142852,14.919999999999998,5.397142857142857,0.0,16.03093810529848,3.617875254313075,4.447509164478847,12.857142857142858,76.35885714285713,23.993857142857145,81.47490057142856,36.326699714285716,117.80160028571426,39.614285714285714,0.16101487285714286,,,,,80.0,39.614285714285714,33.27142857142857,12.088888888888889,0.0,8.05,,,225.0,240.0,15.9,11.71,40.0,,3919.999999999982,,0.999329693382044,1.0,0.3054912441051054,0.27222626303905445,235.4421856985714,0.0,4.254285714285712,25.611111111111107,4.190000000000001,10.61777003484321,
407,237.90698828571425,14.379999999999999,5.288571428571428,0.0,16.693604023747504,3.790874722866108,4.413060940620927,12.478571428571428,76.85442857142857,24.405428571428573,82.00367528571427,36.94981885714286,118.95349414285712,39.25714285714285,0.1932178474285714,,,,,80.0,39.25714285714285,31.785714285714285,,0.0,9.45,,,194.99999999999991,240.0,14.8,11.385,40.0,,3919.999999999982,,0.9991956320584527,1.0,0.30423077056740416,0.23654665753108783,237.71377043828568,0.0,3.517142857142855,,3.4150000000000014,10.358885017421606,
408,240.21077599999995,13.839999999999998,5.18,30.3,17.35626994219653,3.963874191419141,4.378612716763007,12.1,77.35,24.817,82.53244999999998,37.572938,120.10538799999998,38.9,0.225420822,,,,,80.0,38.9,30.3,13.7,0.0,9.18,,,179.99999999999991,240.0,13.7,11.06,40.0,3919.999999999982,3919.999999999982,,0.9990615707348616,1.0,0.3029702970297029,0.2008670520231212,239.98535517799996,30.3,2.7799999999999976,25.199999999999996,2.640000000000001,10.100000000000003,2.576530612244911
409,244.58480239999997,16.507999999999996,5.116,36.2,15.813499456332648,3.9701265116718987,3.985598046846756,13.37,78.7308,25.2884,84.00576359999998,38.2866376,122.29240119999999,42.379999999999995,0.1803366576,,,,,80.0,26.6,36.2,6.2,0.0,8.68,,,101.0,240.0,6.2,0.0,40.0,3777.9999999999927,3565.000000000009,,0.9992492565878892,1.0,0.2397790055248618,0.32728672476787146,244.40446574239996,36.2,6.751999999999997,20.4,6.2,21.504950495049503,6.032244178134488
410,248.9588288,19.175999999999995,5.052,0.0,14.270728970468767,3.976378831924656,3.592583376930505,14.64,80.1116,25.7598,85.47907719999999,39.0003372,124.4794144,45.86,0.1352524932,,,,,80.0,34.025,35.35,6.625,0.0,8.38,,,134.99999999999991,240.0,6.625,2.38,40.0,3636.0000000000036,3565.000000000009,,0.999436942440917,1.0,,0.45370639751262176,248.8235763068,0.0,10.723999999999997,24.0,4.245,20.406973740852347,5.85697468175201
411,253.33285519999998,21.843999999999994,4.988,0.0,12.727958484604883,3.9826311521774134,3.199568707014254,15.91,81.4924,26.2312,86.95239079999999,39.7140368,126.66642759999999,49.339999999999996,0.0901683288,,,,,80.0,41.45,34.5,7.05,0.0,9.64,,,125.00000000000004,240.0,7.05,4.76,40.0,3494.0000000000146,3210.0000000000364,,0.9996246282939446,1.0,,0.5801260702573721,253.2426868712,0.0,14.695999999999994,27.599999999999998,2.29,19.308996986655192,5.681705185369532
412,257.70688160000003,24.511999999999993,4.924,0.0,11.185187998741002,3.9888834724301705,2.806554037098003,17.18,82.8732,26.7026,88.4257044,40.4277364,128.85344080000002,52.82,0.04508416439999999,,,,,80.0,48.875,33.65,14.274999999999999,0.0,2.83,,,114.99999999999991,240.0,14.274999999999999,4.65,40.0,3352.0000000000255,3210.0000000000364,,0.9998123141469724,1.0,,0.7065457430021224,257.6617974356,0.0,18.667999999999996,31.199999999999996,9.625,18.211020232458036,5.506435688987054
413,262.080908,27.179999999999993,4.86,32.8,9.64241751287712,3.995135792682928,2.413539367181752,18.45,84.254,27.174,89.899018,41.141436,131.040454,56.3,0.0,,,,,80.0,56.3,32.8,21.5,0.0,1.24,,,114.99999999999991,240.0,21.5,4.54,40.0,3210.0000000000364,3210.0000000000364,,1.0,1.0,,0.8329654157468727,262.080908,32.8,22.639999999999993,34.8,16.96,17.11304347826088,5.3311661926045755
